,Start,Stop,Pearson,expected-arrival
401,2022-03-01 21:12:00,2022-03-01 22:12:00,15,9
402,2022-03-01 21:13:00,2022-03-01 22:13:00,15,9
403,2022-03-01 21:14:00,2022-03-01 22:14:00,15,9
404,2022-03-01 21:15:00,2022-03-01 22:15:00,15,9
405,2022-03-01 21:16:00,2022-03-01 22:16:00,15,9
406,2022-03-01 21:17:00,2022-03-01 22:17:00,15,9
407,2022-03-01 21:18:00,2022-03-01 22:18:00,15,9
408,2022-03-01 21:19:00,2022-03-01 22:19:00,15,9
409,2022-03-01 21:20:00,2022-03-01 22:20:00,15,9
410,2022-03-01 21:21:00,2022-03-01 22:21:00,15,9
411,2022-03-01 21:22:00,2022-03-01 22:22:00,15,9
412,2022-03-01 21:23:00,2022-03-01 22:23:00,15,9
413,2022-03-01 21:24:00,2022-03-01 22:24:00,15,9
414,2022-03-01 21:25:00,2022-03-01 22:25:00,15,9
415,2022-03-01 21:26:00,2022-03-01 22:26:00,15,9
416,2022-03-01 21:27:00,2022-03-01 22:27:00,15,9
417,2022-03-01 21:28:00,2022-03-01 22:28:00,15,9
418,2022-03-01 21:29:00,2022-03-01 22:29:00,15,9
419,2022-03-01 21:30:00,2022-03-01 22:30:00,15,9
420,2022-03-01 21:31:00,2022-03-01 22:31:00,15,9
421,2022-03-01 21:32:00,2022-03-01 22:32:00,15,9
422,2022-03-01 21:33:00,2022-03-01 22:33:00,15,9
423,2022-03-01 21:34:00,2022-03-01 22:34:00,15,9
424,2022-03-01 21:35:00,2022-03-01 22:35:00,15,9
425,2022-03-01 21:36:00,2022-03-01 22:36:00,15,9
426,2022-03-01 21:37:00,2022-03-01 22:37:00,15,9
427,2022-03-01 21:38:00,2022-03-01 22:38:00,15,9
428,2022-03-01 21:39:00,2022-03-01 22:39:00,16,9
429,2022-03-01 21:40:00,2022-03-01 22:40:00,16,9
430,2022-03-01 21:41:00,2022-03-01 22:41:00,15,9
431,2022-03-01 21:42:00,2022-03-01 22:42:00,15,9
432,2022-03-01 21:43:00,2022-03-01 22:43:00,14,9
